hcp_id,first_name,last_name,specialty,tier,decile,city,state,zone,hospital,years_practicing,preferred_contact,npi_like_id
HCP-0223,Falguni,Datta,Cardiologist,C,8,Delhi,Delhi,North,Care Clinic,27,Hospital,MCI-10223
HCP-0224,Girik,Sampath,Diabetologist,C,8,Delhi,Delhi,North,Medanta Hospital,39,Hospital,MCI-10224
HCP-0225,Yashoda,Pathak,GP,A,2,Delhi,Delhi,North,Wellness Clinic,36,Clinic,MCI-10225
HCP-0226,Andrew,Patil,GP,C,8,Delhi,Delhi,North,Care Clinic,9,WhatsApp,MCI-10226
HCP-0227,Dayamai,Gole,GP,B,5,Lucknow,Uttar Pradesh,North,Artemis Hospital,25,Phone,MCI-10227
HCP-0228,Tanish,Om,Diabetologist,C,8,Delhi,Delhi,North,Medanta Hospital,33,Hospital,MCI-10228
HCP-0229,Vedika,Handa,Pulmonist,B,5,Bengaluru,Karnataka,South,Manipal Hospital,5,Phone,MCI-10229
HCP-0230,Upkaar,Devan,Cardiologist,C,8,Bhopal,Madhya Pradesh,West,,30,Phone,MCI-10230
HCP-0231,Mohammed,Brahmbhatt,Pulmonist,A,3,Mumbai,Maharashtra,West,,6,Clinic,MCI-10231
HCP-0232,Chakrika,Chaudhuri,Pulmonist,C,7,Mumbai,Maharashtra,West,Max Healthcare,26,Phone,MCI-10232
HCP-0233,Yashica,Zacharia,Diabetologist,C,8,Lucknow,Uttar Pradesh,North,,7,Hospital,MCI-10233
HCP-0234,Baljiwan,Nayar,Pulmonist,A,1,Bengaluru,Karnataka,South,Max Healthcare,12,Clinic,MCI-10234
HCP-0235,Karan,Puri,Pulmonist,C,8,Delhi,Delhi,North,,37,Clinic,MCI-10235
HCP-0236,Mitesh,Gaba,Pulmonist,A,5,Delhi,Delhi,North,Wellness Clinic,6,Clinic,MCI-10236
HCP-0237,Pratyush,Gandhi,Gastroenterologist,B,5,Chennai,Tamil Nadu,South,,7,Phone,MCI-10237
HCP-0238,Raksha,Bassi,GP,B,7,Delhi,Delhi,North,,7,Phone,MCI-10238
HCP-0239,Nirja,Patla,GP,C,10,Mumbai,Maharashtra,West,Narayana Health,32,Clinic,MCI-10239
HCP-0240,Wazir,Sawhney,Cardiologist,B,7,Kolkata,West Bengal,East,City Hospital,25,Hospital,MCI-10240
HCP-0241,Bhavani,Sen,Cardiologist,C,9,Mumbai,Maharashtra,West,Fortis Hospital,20,Clinic,MCI-10241
HCP-0242,Vivaan,Walla,Pulmonist,A,2,Lucknow,Uttar Pradesh,North,Lilavati Hospital,22,Clinic,MCI-10242
HCP-0243,William,More,Gastroenterologist,C,10,Hyderabad,Telangana,South,Sunrise Clinic,25,Clinic,MCI-10243
HCP-0244,Upasna,Hari,Cardiologist,B,7,Bengaluru,Karnataka,South,Apollo Hospital,21,Clinic,MCI-10244
HCP-0245,Jhalak,Sastry,Consultant_Physician,B,4,Bhopal,Madhya Pradesh,West,Max Healthcare,9,Hospital,MCI-10245
HCP-0246,Triya,Manda,Gastroenterologist,B,7,Delhi,Delhi,North,Max Healthcare,40,Hospital,MCI-10246
HCP-0247,Lavanya,Thakkar,Diabetologist,C,9,Hyderabad,Telangana,South,Care Clinic,5,WhatsApp,MCI-10247
HCP-0248,Omya,Edwin,Pulmonist,B,6,Delhi,Delhi,North,,31,Hospital,MCI-10248
HCP-0249,Ryan,Devi,Gastroenterologist,C,6,Bengaluru,Karnataka,South,Artemis Hospital,4,Hospital,MCI-10249
HCP-0250,Zashil,Ben,Pulmonist,B,5,Jaipur,Rajasthan,North,Max Healthcare,38,Clinic,MCI-10250
HCP-0251,Vasana,Prabhu,GP,B,8,Chennai,Tamil Nadu,South,,24,Clinic,MCI-10251
HCP-0252,Harshil,Varty,Consultant_Physician,C,10,Delhi,Delhi,North,Artemis Hospital,12,Hospital,MCI-10252
HCP-0253,Jeet,Mane,Pulmonist,B,4,Kolkata,West Bengal,East,AIIMS,22,Phone,MCI-10253
HCP-0254,Fiyaz,Dyal,Consultant_Physician,B,7,Bengaluru,Karnataka,South,Narayana Health,18,Phone,MCI-10254
HCP-0255,Anjali,Sengupta,Pulmonist,B,3,Hyderabad,Telangana,South,Wellness Clinic,24,Clinic,MCI-10255
HCP-0256,Yochana,Din,Consultant_Physician,C,6,Hyderabad,Telangana,South,AIIMS,5,Clinic,MCI-10256
HCP-0257,Rajeshri,Chand,Diabetologist,C,8,Chennai,Tamil Nadu,South,Care Clinic,34,Hospital,MCI-10257
HCP-0258,Tristan,Seshadri,Pulmonist,B,7,Kochi,Kerala,South,,8,Hospital,MCI-10258
HCP-0259,Ikshita,Bala,GP,B,4,Pune,Maharashtra,West,Narayana Health,34,Clinic,MCI-10259
HCP-0260,Oeshi,Bera,GP,C,9,Delhi,Delhi,North,,6,Hospital,MCI-10260
HCP-0261,Meghana,Thakkar,Gastroenterologist,B,4,Bengaluru,Karnataka,South,Artemis Hospital,12,Hospital,MCI-10261
HCP-0262,Kashvi,Keer,Pulmonist,B,5,Pune,Maharashtra,West,Sunrise Clinic,21,Phone,MCI-10262
HCP-0263,Libni,Bumb,Diabetologist,B,4,Ahmedabad,Gujarat,West,,25,Hospital,MCI-10263
HCP-0264,Kavya,Kapur,Consultant_Physician,B,3,Mumbai,Maharashtra,West,,32,Clinic,MCI-10264
HCP-0265,Ayaan,Nagar,Gastroenterologist,A,2,Mumbai,Maharashtra,West,Lilavati Hospital,16,Hospital,MCI-10265
HCP-0266,Hardik,Nayak,Cardiologist,B,8,Ahmedabad,Gujarat,West,Apollo Hospital,33,Phone,MCI-10266
HCP-0267,Madhav,Devan,GP,B,5,Delhi,Delhi,North,Sunrise Clinic,23,Hospital,MCI-10267
HCP-0268,Balvan,Mangat,Pulmonist,B,5,Lucknow,Uttar Pradesh,North,City Hospital,17,Hospital,MCI-10268
HCP-0269,Urmi,Dewan,GP,B,5,Bengaluru,Karnataka,South,Global Hospital,17,Clinic,MCI-10269
HCP-0270,Upasna,Sen,Gastroenterologist,C,9,Bengaluru,Karnataka,South,,22,Phone,MCI-10270
HCP-0271,Abdul,Buch,Diabetologist,C,7,Bengaluru,Karnataka,South,,9,Hospital,MCI-10271
HCP-0272,Anirudh,Kunda,Diabetologist,A,1,Jaipur,Rajasthan,North,Sunrise Clinic,21,Hospital,MCI-10272
HCP-0273,Tanveer,Doctor,Pulmonist,B,6,Mumbai,Maharashtra,West,Kokilaben Hospital,21,Clinic,MCI-10273
HCP-0274,Pallavi,Choudhry,GP,B,4,Mumbai,Maharashtra,West,,25,Clinic,MCI-10274
HCP-0275,Bhavya,Khanna,Consultant_Physician,B,6,Mumbai,Maharashtra,West,Wellness Clinic,29,Clinic,MCI-10275
HCP-0276,Charvi,Dara,Pulmonist,A,5,Bengaluru,Karnataka,South,,20,Clinic,MCI-10276
HCP-0277,Champak,Khare,Cardiologist,C,9,Pune,Maharashtra,West,Lilavati Hospital,25,Phone,MCI-10277
HCP-0278,Oni,Shankar,Gastroenterologist,C,8,Ahmedabad,Gujarat,West,,22,Hospital,MCI-10278
HCP-0279,Dev,Choudhry,Diabetologist,B,4,Delhi,Delhi,North,,29,Clinic,MCI-10279
HCP-0280,Xalak,Wason,Diabetologist,B,6,Delhi,Delhi,North,Medanta Hospital,37,WhatsApp,MCI-10280
HCP-0281,Amol,Varma,Cardiologist,A,3,Delhi,Delhi,North,Sunrise Clinic,11,Clinic,MCI-10281
HCP-0282,Wyatt,Dhawan,Cardiologist,A,1,Kolkata,West Bengal,East,Medanta Hospital,16,Phone,MCI-10282
HCP-0283,Bishakha,Sanghvi,Cardiologist,B,5,Pune,Maharashtra,West,Apollo Hospital,5,Phone,MCI-10283
HCP-0284,Aarav,Pandit,Diabetologist,B,4,Delhi,Delhi,North,Artemis Hospital,12,Clinic,MCI-10284
HCP-0285,Wridesh,Saha,Diabetologist,C,8,Lucknow,Uttar Pradesh,North,,28,Clinic,MCI-10285
HCP-0286,Rachit,Chada,Diabetologist,C,8,Bhopal,Madhya Pradesh,West,Manipal Hospital,8,Hospital,MCI-10286
HCP-0287,Jalsa,Bir,Gastroenterologist,B,6,Kolkata,West Bengal,East,,14,Hospital,MCI-10287
HCP-0288,Yashica,Tripathi,Diabetologist,B,5,Hyderabad,Telangana,South,,5,WhatsApp,MCI-10288
HCP-0289,Anmol,Ramakrishnan,Consultant_Physician,B,8,Ahmedabad,Gujarat,West,Narayana Health,21,Phone,MCI-10289
HCP-0290,Upma,Bassi,Consultant_Physician,B,3,Hyderabad,Telangana,South,Manipal Hospital,6,Clinic,MCI-10290
HCP-0291,Lila,Prakash,Diabetologist,A,4,Kochi,Kerala,South,Apollo Hospital,34,Hospital,MCI-10291
HCP-0292,Zehaan,Babu,GP,C,7,Bhopal,Madhya Pradesh,West,,16,Clinic,MCI-10292
HCP-0293,Ishanvi,Bir,GP,B,3,Bengaluru,Karnataka,South,Lilavati Hospital,28,Phone,MCI-10293
HCP-0294,Hemani,Khosla,Gastroenterologist,C,10,Bengaluru,Karnataka,South,Lilavati Hospital,25,Hospital,MCI-10294
HCP-0295,Hemang,Natarajan,GP,B,5,Kolkata,West Bengal,East,Manipal Hospital,37,Hospital,MCI-10295
HCP-0296,Kiaan,Basu,Diabetologist,A,1,Chennai,Tamil Nadu,South,Care Clinic,22,Clinic,MCI-10296
HCP-0297,Indira,Nigam,Cardiologist,B,4,Mumbai,Maharashtra,West,Aster Medcity,29,Hospital,MCI-10297
HCP-0298,Parth,Shetty,GP,B,7,Ahmedabad,Gujarat,West,Medanta Hospital,8,Hospital,MCI-10298
HCP-0299,Varenya,Gopal,Diabetologist,C,8,Hyderabad,Telangana,South,,39,Hospital,MCI-10299
HCP-0300,Krishna,Bhatnagar,Consultant_Physician,B,4,Kochi,Kerala,South,Medanta Hospital,2,Clinic,MCI-10300
HCP-0301,Tanvi,Bansal,Diabetologist,B,4,Jaipur,Rajasthan,North,Artemis Hospital,4,Clinic,MCI-10301
HCP-0302,Chaaya,Jaggi,Cardiologist,C,7,Mumbai,Maharashtra,West,Sunrise Clinic,36,Phone,MCI-10302
HCP-0303,Caleb,Iyengar,Diabetologist,B,7,Delhi,Delhi,North,Narayana Health,2,Clinic,MCI-10303
HCP-0304,Benjamin,Mutti,GP,A,3,Kolkata,West Bengal,East,Medanta Hospital,12,Clinic,MCI-10304
HCP-0305,Dayita,Varma,GP,A,2,Bengaluru,Karnataka,South,Narayana Health,32,Clinic,MCI-10305
HCP-0306,Mitali,Solanki,Cardiologist,A,1,Chennai,Tamil Nadu,South,Sunrise Clinic,6,Clinic,MCI-10306
HCP-0307,Zehaan,Bansal,GP,B,4,Pune,Maharashtra,West,Apollo Hospital,34,Clinic,MCI-10307
HCP-0308,Rayaan,Mangal,Cardiologist,B,5,Hyderabad,Telangana,South,,36,Clinic,MCI-10308
HCP-0309,Ishanvi,Batta,GP,C,8,Delhi,Delhi,North,,23,Hospital,MCI-10309
HCP-0310,Garima,Mahajan,GP,B,6,Bengaluru,Karnataka,South,,21,Hospital,MCI-10310
HCP-0311,Jeet,Pillai,Consultant_Physician,B,6,Lucknow,Uttar Pradesh,North,,2,Hospital,MCI-10311
HCP-0312,Rajeshri,Ratta,GP,A,2,Bengaluru,Karnataka,South,AIIMS,17,WhatsApp,MCI-10312
HCP-0313,Ria,Raju,Diabetologist,C,9,Ahmedabad,Gujarat,West,AIIMS,19,WhatsApp,MCI-10313
HCP-0314,Harinakshi,Grover,Cardiologist,B,6,Jaipur,Rajasthan,North,,16,Phone,MCI-10314
HCP-0315,Watika,Tank,Diabetologist,B,6,Chennai,Tamil Nadu,South,Fortis Hospital,4,Phone,MCI-10315
HCP-0316,Jhalak,Venkataraman,Cardiologist,A,5,Delhi,Delhi,North,Sunrise Clinic,28,Phone,MCI-10316
HCP-0317,Amara,Butala,Cardiologist,B,8,Pune,Maharashtra,West,,38,Phone,MCI-10317
HCP-0318,Panini,Brar,Cardiologist,B,7,Ahmedabad,Gujarat,West,,31,Hospital,MCI-10318
HCP-0319,Qushi,Gole,Cardiologist,B,5,Delhi,Delhi,North,Care Clinic,32,Hospital,MCI-10319
HCP-0320,Chaaya,Nagi,Pulmonist,B,5,Hyderabad,Telangana,South,,39,Clinic,MCI-10320
HCP-0321,Harshil,Buch,GP,A,3,Bhopal,Madhya Pradesh,West,Global Hospital,39,Clinic,MCI-10321
HCP-0322,Falak,Merchant,Consultant_Physician,A,5,Mumbai,Maharashtra,West,Medanta Hospital,5,Phone,MCI-10322
HCP-0323,Damini,Sehgal,Gastroenterologist,B,3,Bhopal,Madhya Pradesh,West,,10,Hospital,MCI-10323
HCP-0324,Pooja,Ganesan,Consultant_Physician,C,10,Pune,Maharashtra,West,,21,Clinic,MCI-10324
HCP-0325,Sachi,Panchal,Pulmonist,A,1,Mumbai,Maharashtra,West,,31,Phone,MCI-10325
HCP-0326,Sanya,Basak,Pulmonist,A,5,Delhi,Delhi,North,Manipal Hospital,24,Phone,MCI-10326
HCP-0327,Ira,Saran,Consultant_Physician,B,4,Kolkata,West Bengal,East,Care Clinic,38,Phone,MCI-10327
HCP-0328,Anvi,Bhandari,Cardiologist,A,3,Bengaluru,Karnataka,South,Artemis Hospital,36,Hospital,MCI-10328
HCP-0329,Falan,Ravi,Cardiologist,A,2,Pune,Maharashtra,West,Wellness Clinic,32,Clinic,MCI-10329
HCP-0330,Januja,Varghese,Gastroenterologist,B,5,Delhi,Delhi,North,Apollo Hospital,27,Hospital,MCI-10330
HCP-0331,Nathaniel,Balasubramanian,Diabetologist,C,9,Pune,Maharashtra,West,Fortis Hospital,37,Clinic,MCI-10331
HCP-0332,Luke,Sarma,Consultant_Physician,B,6,Mumbai,Maharashtra,West,Sunrise Clinic,16,Clinic,MCI-10332
HCP-0333,Bakhshi,Date,GP,A,3,Mumbai,Maharashtra,West,Narayana Health,3,Hospital,MCI-10333
HCP-0334,Ekalinga,Keer,Consultant_Physician,A,1,Delhi,Delhi,North,Artemis Hospital,19,Clinic,MCI-10334
HCP-0335,Jeevika,Pathak,Diabetologist,B,3,Delhi,Delhi,North,,37,Clinic,MCI-10335
HCP-0336,Leela,Bali,Diabetologist,C,10,Delhi,Delhi,North,,26,Hospital,MCI-10336
HCP-0337,Mitesh,Sengupta,GP,B,7,Bengaluru,Karnataka,South,,24,Clinic,MCI-10337
HCP-0338,Kamala,Prabhu,Gastroenterologist,B,5,Bhopal,Madhya Pradesh,West,Lilavati Hospital,24,Phone,MCI-10338
HCP-0339,Sachi,Bose,Pulmonist,B,6,Delhi,Delhi,North,Lilavati Hospital,23,WhatsApp,MCI-10339
HCP-0340,Laksh,Wagle,Gastroenterologist,A,2,Kochi,Kerala,South,Apollo Hospital,3,Clinic,MCI-10340
HCP-0341,Jeevika,Rao,GP,B,6,Chennai,Tamil Nadu,South,Kokilaben Hospital,29,Clinic,MCI-10341
HCP-0342,Dipta,Mallick,GP,B,3,Pune,Maharashtra,West,Manipal Hospital,23,Phone,MCI-10342
HCP-0343,Zaid,Comar,Cardiologist,B,5,Lucknow,Uttar Pradesh,North,Kokilaben Hospital,10,Phone,MCI-10343
HCP-0344,Atharv,Grewal,Cardiologist,C,9,Chennai,Tamil Nadu,South,Max Healthcare,14,Clinic,MCI-10344
HCP-0345,Xalak,Vasa,Diabetologist,C,9,Delhi,Delhi,North,Wellness Clinic,15,Phone,MCI-10345
HCP-0346,Lila,Dalal,GP,B,5,Kolkata,West Bengal,East,,22,Hospital,MCI-10346
HCP-0347,Adweta,Lad,Cardiologist,C,9,Hyderabad,Telangana,South,Max Healthcare,25,Phone,MCI-10347
HCP-0348,Sanaya,Kala,Gastroenterologist,B,5,Pune,Maharashtra,West,,18,Hospital,MCI-10348
HCP-0349,Bhavika,Swaminathan,Pulmonist,B,7,Kochi,Kerala,South,Care Clinic,3,Hospital,MCI-10349
HCP-0350,Ryan,Das,Gastroenterologist,B,6,Bengaluru,Karnataka,South,Care Clinic,4,Hospital,MCI-10350
HCP-0351,Krishna,Borah,Diabetologist,C,9,Lucknow,Uttar Pradesh,North,,17,Clinic,MCI-10351
HCP-0352,Siya,Gera,Diabetologist,B,4,Mumbai,Maharashtra,West,Sunrise Clinic,36,Hospital,MCI-10352
HCP-0353,Sai,Chahal,Pulmonist,B,4,Delhi,Delhi,North,AIIMS,3,Hospital,MCI-10353
HCP-0354,Ekaja,Palan,Cardiologist,B,4,Jaipur,Rajasthan,North,Sunrise Clinic,11,WhatsApp,MCI-10354
HCP-0355,Dhruv,Mannan,GP,B,5,Mumbai,Maharashtra,West,Narayana Health,39,Hospital,MCI-10355
HCP-0356,Charita,Dugar,Cardiologist,C,7,Delhi,Delhi,North,Kokilaben Hospital,15,Clinic,MCI-10356
HCP-0357,Owen,Pathak,Cardiologist,B,4,Kochi,Kerala,South,Wellness Clinic,11,Clinic,MCI-10357
HCP-0358,Yashoda,Kapur,GP,C,7,Mumbai,Maharashtra,West,Aster Medcity,6,Clinic,MCI-10358
HCP-0359,Jairaj,Iyer,GP,A,3,Bhopal,Madhya Pradesh,West,,14,Hospital,MCI-10359
HCP-0360,Liam,Khalsa,Cardiologist,C,10,Kolkata,West Bengal,East,,28,Hospital,MCI-10360
HCP-0361,Wakeeta,Bal,Consultant_Physician,B,6,Chennai,Tamil Nadu,South,Kokilaben Hospital,18,Clinic,MCI-10361
HCP-0362,Jalsa,Pillay,Cardiologist,B,8,Bhopal,Madhya Pradesh,West,,21,Clinic,MCI-10362
HCP-0363,Unni,Dayal,Diabetologist,C,10,Pune,Maharashtra,West,Narayana Health,11,Clinic,MCI-10363
HCP-0364,Gabriel,Bhatti,Gastroenterologist,C,8,Delhi,Delhi,North,Manipal Hospital,18,Clinic,MCI-10364
HCP-0365,Dayamai,Rao,Gastroenterologist,C,8,Lucknow,Uttar Pradesh,North,Narayana Health,39,Hospital,MCI-10365
HCP-0366,Varenya,Vora,Gastroenterologist,B,7,Delhi,Delhi,North,Manipal Hospital,4,Hospital,MCI-10366
HCP-0367,Nirja,Rout,Cardiologist,B,5,Lucknow,Uttar Pradesh,North,Global Hospital,22,Hospital,MCI-10367
HCP-0368,Ethan,Dass,Cardiologist,B,6,Pune,Maharashtra,West,Aster Medcity,32,Clinic,MCI-10368
HCP-0369,Edhitha,Borah,GP,C,7,Mumbai,Maharashtra,West,Sunrise Clinic,40,Phone,MCI-10369
HCP-0370,Shivani,Shukla,GP,C,7,Kolkata,West Bengal,East,AIIMS,11,Clinic,MCI-10370
HCP-0371,Zansi,Padmanabhan,GP,A,1,Pune,Maharashtra,West,,7,Hospital,MCI-10371
HCP-0372,Kabir,Gopal,Diabetologist,B,5,Delhi,Delhi,North,,25,Hospital,MCI-10372
HCP-0373,Kai,Sant,Consultant_Physician,B,3,Bengaluru,Karnataka,South,City Hospital,40,Clinic,MCI-10373
HCP-0374,Yadavi,Bhakta,Pulmonist,B,6,Hyderabad,Telangana,South,City Hospital,32,Hospital,MCI-10374
HCP-0375,Jeet,Vasa,Gastroenterologist,C,9,Pune,Maharashtra,West,,6,Hospital,MCI-10375
HCP-0376,Michael,Modi,Gastroenterologist,B,6,Hyderabad,Telangana,South,Fortis Hospital,15,Phone,MCI-10376
HCP-0377,Nitesh,Edwin,Consultant_Physician,A,2,Mumbai,Maharashtra,West,,3,Hospital,MCI-10377
HCP-0378,Ekantika,Kar,Pulmonist,A,3,Pune,Maharashtra,West,Care Clinic,11,Hospital,MCI-10378
HCP-0379,Hiral,Venkataraman,Cardiologist,A,3,Pune,Maharashtra,West,,36,Clinic,MCI-10379
HCP-0380,Bhanumati,Brar,Consultant_Physician,C,9,Mumbai,Maharashtra,West,Fortis Hospital,35,Clinic,MCI-10380
HCP-0381,Zashil,Hegde,Diabetologist,B,8,Hyderabad,Telangana,South,,38,Phone,MCI-10381
HCP-0382,Anvi,Dass,GP,A,3,Ahmedabad,Gujarat,West,Artemis Hospital,11,Hospital,MCI-10382
HCP-0383,Chavvi,Walla,GP,C,9,Lucknow,Uttar Pradesh,North,City Hospital,7,Hospital,MCI-10383
HCP-0384,Girik,Thakkar,GP,B,4,Jaipur,Rajasthan,North,Lilavati Hospital,24,Clinic,MCI-10384
HCP-0385,Om,Dube,Cardiologist,B,8,Kolkata,West Bengal,East,City Hospital,23,Hospital,MCI-10385
HCP-0386,Onveer,Nazareth,Cardiologist,B,8,Bhopal,Madhya Pradesh,West,City Hospital,26,Clinic,MCI-10386
HCP-0387,Benjamin,Balakrishnan,Cardiologist,A,2,Bengaluru,Karnataka,South,Lilavati Hospital,14,Hospital,MCI-10387
HCP-0388,Finn,Bath,GP,B,7,Delhi,Delhi,North,,13,Phone,MCI-10388
HCP-0389,Alka,Kade,Diabetologist,B,4,Jaipur,Rajasthan,North,Aster Medcity,27,Clinic,MCI-10389
HCP-0390,Omaja,Balasubramanian,Pulmonist,B,4,Chennai,Tamil Nadu,South,Apollo Hospital,4,Hospital,MCI-10390
HCP-0391,Widisha,Mann,Gastroenterologist,C,6,Kolkata,West Bengal,East,Global Hospital,27,Clinic,MCI-10391
HCP-0392,Chasmum,Subramanian,Diabetologist,B,5,Delhi,Delhi,North,Artemis Hospital,13,Hospital,MCI-10392
HCP-0393,Yash,Ravi,Diabetologist,C,10,Ahmedabad,Gujarat,West,Sunrise Clinic,35,Phone,MCI-10393
HCP-0394,Chameli,Setty,GP,A,2,Delhi,Delhi,North,Narayana Health,17,Clinic,MCI-10394
HCP-0395,Elijah,Bhasin,Gastroenterologist,B,6,Pune,Maharashtra,West,AIIMS,13,Clinic,MCI-10395
HCP-0396,Nakul,Sarraf,Consultant_Physician,A,4,Bengaluru,Karnataka,South,,3,Phone,MCI-10396
HCP-0397,Ojasvi,Sule,Consultant_Physician,B,7,Mumbai,Maharashtra,West,Medanta Hospital,32,Clinic,MCI-10397
HCP-0398,Ucchal,Jani,GP,A,2,Chennai,Tamil Nadu,South,,17,Hospital,MCI-10398
HCP-0399,Harini,Dhawan,Cardiologist,C,10,Delhi,Delhi,North,City Hospital,28,Phone,MCI-10399
HCP-0400,Dhriti,Nagar,Gastroenterologist,B,8,Bhopal,Madhya Pradesh,West,,27,Clinic,MCI-10400
HCP-0401,Hemani,Rastogi,Cardiologist,C,10,Hyderabad,Telangana,South,Wellness Clinic,9,Phone,MCI-10401
HCP-0402,Kalpit,Prabhakar,GP,C,6,Hyderabad,Telangana,South,Fortis Hospital,31,Phone,MCI-10402
HCP-0403,Yutika,Cherian,GP,C,6,Kolkata,West Bengal,East,Kokilaben Hospital,10,WhatsApp,MCI-10403
HCP-0404,Eiravati,Khurana,GP,C,7,Kolkata,West Bengal,East,Manipal Hospital,30,Phone,MCI-10404
HCP-0405,Unnati,Das,Pulmonist,B,3,Mumbai,Maharashtra,West,Care Clinic,32,WhatsApp,MCI-10405
HCP-0406,Amara,Sengupta,GP,B,7,Hyderabad,Telangana,South,,16,Clinic,MCI-10406
HCP-0407,Yug,Dhaliwal,GP,B,6,Kochi,Kerala,South,Wellness Clinic,14,WhatsApp,MCI-10407
HCP-0408,Gunbir,Bedi,Cardiologist,B,4,Mumbai,Maharashtra,West,Medanta Hospital,23,Clinic,MCI-10408
HCP-0409,Bina,Rajagopalan,Cardiologist,B,5,Bengaluru,Karnataka,South,,16,Hospital,MCI-10409
HCP-0410,Omya,Kothari,Pulmonist,B,7,Pune,Maharashtra,West,Max Healthcare,18,Clinic,MCI-10410
HCP-0411,Nathaniel,Narang,Consultant_Physician,A,2,Bhopal,Madhya Pradesh,West,Kokilaben Hospital,27,Clinic,MCI-10411
HCP-0412,Dhriti,Gupta,Consultant_Physician,B,6,Mumbai,Maharashtra,West,,28,Phone,MCI-10412
HCP-0413,Nathaniel,Tara,GP,B,5,Bengaluru,Karnataka,South,Kokilaben Hospital,3,Hospital,MCI-10413
HCP-0414,Yutika,Sibal,GP,A,4,Bengaluru,Karnataka,South,Wellness Clinic,9,Phone,MCI-10414
HCP-0415,Wishi,Morar,Gastroenterologist,A,3,Chennai,Tamil Nadu,South,Sunrise Clinic,13,Clinic,MCI-10415
HCP-0416,Widisha,Bajaj,GP,B,5,Kolkata,West Bengal,East,Aster Medcity,3,Hospital,MCI-10416
HCP-0417,Gautam,Ramaswamy,Consultant_Physician,B,3,Hyderabad,Telangana,South,Lilavati Hospital,22,Hospital,MCI-10417
HCP-0418,Yashasvi,Shankar,Diabetologist,A,2,Mumbai,Maharashtra,West,,26,Hospital,MCI-10418
HCP-0419,Wridesh,Kale,Diabetologist,C,9,Mumbai,Maharashtra,West,,40,Phone,MCI-10419
HCP-0420,Ira,Bava,Consultant_Physician,C,9,Jaipur,Rajasthan,North,,18,Clinic,MCI-10420
HCP-0421,Chandresh,Manda,Consultant_Physician,B,6,Hyderabad,Telangana,South,,40,WhatsApp,MCI-10421
HCP-0422,Warda,Singhal,Pulmonist,B,3,Kolkata,West Bengal,East,Global Hospital,2,Hospital,MCI-10422
HCP-0423,Bhavika,Yadav,Gastroenterologist,A,2,Bhopal,Madhya Pradesh,West,Narayana Health,23,WhatsApp,MCI-10423
HCP-0424,Abhiram,Chokshi,Diabetologist,B,6,Hyderabad,Telangana,South,Global Hospital,10,WhatsApp,MCI-10424
HCP-0425,Raagini,Desai,Consultant_Physician,C,8,Lucknow,Uttar Pradesh,North,,20,Hospital,MCI-10425
HCP-0426,Aishani,Pau,Consultant_Physician,B,8,Bengaluru,Karnataka,South,,32,Hospital,MCI-10426
HCP-0427,Neha,Pau,GP,B,5,Pune,Maharashtra,West,Manipal Hospital,26,Hospital,MCI-10427
HCP-0428,Chakradev,Rattan,Consultant_Physician,A,2,Delhi,Delhi,North,,36,Clinic,MCI-10428
HCP-0429,Charan,Hayer,Diabetologist,B,5,Hyderabad,Telangana,South,,38,WhatsApp,MCI-10429
HCP-0430,Janani,Mani,Diabetologist,C,6,Mumbai,Maharashtra,West,AIIMS,9,Phone,MCI-10430
HCP-0431,Ethan,Raju,Pulmonist,B,5,Ahmedabad,Gujarat,West,Artemis Hospital,5,WhatsApp,MCI-10431
HCP-0432,Yamini,Seshadri,GP,A,1,Delhi,Delhi,North,,30,Hospital,MCI-10432
HCP-0433,Ati,Dani,Diabetologist,C,8,Ahmedabad,Gujarat,West,Lilavati Hospital,26,Hospital,MCI-10433
HCP-0434,Kabir,Chatterjee,Consultant_Physician,B,7,Bengaluru,Karnataka,South,,32,Hospital,MCI-10434
HCP-0435,Meera,Prakash,Consultant_Physician,C,10,Pune,Maharashtra,West,AIIMS,2,Clinic,MCI-10435
HCP-0436,Harinakshi,Pau,Gastroenterologist,C,10,Kochi,Kerala,South,Max Healthcare,27,Clinic,MCI-10436
HCP-0437,Maanas,Issac,Consultant_Physician,A,3,Bengaluru,Karnataka,South,Max Healthcare,40,Clinic,MCI-10437
HCP-0438,Yashodhara,Ratti,GP,B,5,Bengaluru,Karnataka,South,City Hospital,25,Phone,MCI-10438
HCP-0439,Xiti,Baria,GP,C,8,Chennai,Tamil Nadu,South,Manipal Hospital,35,Phone,MCI-10439
HCP-0440,Chakradev,Barad,Consultant_Physician,C,7,Chennai,Tamil Nadu,South,Wellness Clinic,21,Clinic,MCI-10440
HCP-0441,Laksh,Nath,Pulmonist,B,7,Pune,Maharashtra,West,,27,Clinic,MCI-10441
HCP-0442,Urvi,Venkataraman,Cardiologist,B,6,Pune,Maharashtra,West,Kokilaben Hospital,15,Clinic,MCI-10442
HCP-0443,Tanmayi,Dixit,Pulmonist,B,6,Lucknow,Uttar Pradesh,North,AIIMS,25,Clinic,MCI-10443
HCP-0444,Yutika,Dey,Gastroenterologist,A,4,Delhi,Delhi,North,Artemis Hospital,34,Clinic,MCI-10444
HCP-0445,Falak,Nagar,Gastroenterologist,C,9,Lucknow,Uttar Pradesh,North,Manipal Hospital,38,WhatsApp,MCI-10445
